# Sparvio 1.5.0 log file. Logging started at 12:51:02.973 UTC.
# Logged components:
# SKH1_70727633 (id=1): 
#   Serial number; 1886549555
#   App and version; 3; 3.008
# C (id=3): 
#   Serial number; 1851030050
#   App and version; 18; 2.007

Time (UTC); SKH1_70727633.pr; SKH1_70727633.bat; SKH1_70727633.temp; SKH1_70727633.rh; SKH1_70727633.lat; SKH1_70727633.lon; SKH1_70727633.alt; C.wspd; C.wdir; C.windU; C.windV; C.windW; C.temp; C.rh; C.pr; C.pitch; C.roll; C.heading
12:57:57.290; 100239; 7.327; 32.9; 27.24; 45.510201; 9.211545; 314.0; 0.77; 66; -0.71; -0.32; 0.0; 25.77; 72.9; 100426; 1.2; -9.3; 0
12:57:57.480; ; ; ; ; ; ; ; 0.95; 72; -0.9; -0.29; 0.07; 25.85; 72.6; 100427; 1.2; -9.3; 0
12:57:57.680; ; ; ; ; ; ; ; 0.83; 29; -0.4; -0.71; -0.16; 24.98; 76.5; 100427; 1.2; -9.3; 0
12:57:57.880; ; ; ; ; ; ; ; 0.75; 37; -0.44; -0.59; -0.15; 24.96; 76.5; 100427; 1.2; -9.3; 0
12:57:58.080; ; ; ; ; ; ; ; 0.62; 81; -0.61; -0.1; 0.04; 25.95; 72.3; 100427; 1.2; -9.3; 0
12:57:58.288; 100240; 7.315; 32.96; 27.16; 45.510211; 9.211558; 299.9; 1.47; 47; -1.07; -1.0; -0.07; 24.87; 77.1; 100426; 1.1; -9.3; 0
12:57:58.479; ; ; ; ; ; ; ; 0.87; 41; -0.56; -0.64; -0.21; 24.57; 78.4; 100427; 1.2; -9.3; 0
12:57:58.684; ; ; ; ; ; ; ; 0.83; 25; -0.33; -0.72; -0.26; 24.58; 78.6; 100429; 1.2; -9.3; 0
12:57:58.887; ; ; ; ; ; ; ; 0.78; 25; -0.32; -0.67; -0.24; 24.74; 77.8; 100427; 1.2; -9.3; 0
12:57:59.079; ; ; ; ; ; ; ; 0.71; 27; -0.3; -0.59; -0.25; 24.69; 78.2; 100428; 1.2; -9.3; 0
12:57:59.285; 100240; 7.327; 33.0; 27.11; 45.510236; 9.211475; 285.0; 0.92; 61; -0.8; -0.44; -0.12; 24.98; 76.6; 100428; 1.2; -9.3; 0
12:57:59.479; ; ; ; ; ; ; ; 1.21; 67; -1.11; -0.48; -0.12; 25.76; 73.3; 100428; 1.2; -9.3; 0
12:57:59.679; ; ; ; ; ; ; ; 0.94; 74; -0.9; -0.26; -0.07; 25.78; 73.1; 100427; 1.2; -9.3; 0
12:57:59.879; ; ; ; ; ; ; ; 0.55; 70; -0.49; -0.18; -0.18; 25.66; 73.8; 100427; 1.2; -9.3; 0
12:58:00.079; ; ; ; ; ; ; ; 0.49; 67; -0.45; -0.19; -0.05; 26.1; 71.8; 100428; 1.2; -9.3; 0
12:58:00.285; 100241; 7.298; 33.06; 27.01; 45.51027; 9.211461; 266.7; 0.15; 103; -0.14; 0.03; -0.02; 26.99; 68.3; 100427; 1.2; -9.3; 0
12:58:00.479; ; ; ; ; ; ; ; 0.22; 115; -0.17; 0.08; -0.1; 27.14; 67.8; 100428; 1.2; -9.3; 0
12:58:00.678; ; ; ; ; ; ; ; 0.46; 82; -0.46; -0.06; -0.04; 27.07; 67.9; 100427; 1.2; -9.3; 0
12:58:00.880; ; ; ; ; ; ; ; 0.6; 80; -0.58; -0.11; -0.09; 26.4; 70.7; 100427; 1.2; -9.3; 0
12:58:01.078; ; ; ; ; ; ; ; 0.52; 81; -0.5; -0.08; -0.12; 26.53; 70.2; 100427; 1.2; -9.3; 0
12:58:01.289; 100240; 7.338; 33.12; 27.03; 45.510298; 9.211438; 252.1; 0.32; 80; -0.31; -0.06; 0.03; 27.24; 67.4; 100427; 1.2; -9.3; 0
12:58:01.478; ; ; ; ; ; ; ; 0.35; 60; -0.28; -0.16; -0.14; 27.14; 67.8; 100426; 1.2; -9.3; 0
12:58:01.678; ; ; ; ; ; ; ; 0.43; 85; -0.42; -0.03; -0.02; 26.58; 70.1; 100428; 1.2; -9.3; 0
12:58:01.878; ; ; ; ; ; ; ; 0.33; 98; -0.32; 0.04; -0.06; 24.95; 77.2; 100427; 1.2; -9.3; 0
12:58:02.079; ; ; ; ; ; ; ; 0.45; 101; -0.44; 0.08; -0.06; 25.91; 73.0; 100427; 1.2; -9.3; 0
12:58:02.287; 100239; 7.33; 33.16; 27.02; 45.510328; 9.2114; 237.7; 0.37; 100; -0.36; 0.06; 0.03; 25.9; 73.1; 100427; 1.2; -9.3; 0
12:58:02.478; ; ; ; ; ; ; ; 0.62; 103; -0.6; 0.14; 0.05; 25.39; 75.3; 100427; 1.1; -9.3; 0
12:58:02.678; ; ; ; ; ; ; ; 0.53; 86; -0.53; -0.04; -0.07; 25.36; 75.4; 100426; 1.2; -9.3; 0
12:58:02.880; ; ; ; ; ; ; ; 0.62; 75; -0.6; -0.16; -0.09; 25.38; 75.4; 100426; 1.2; -9.3; 0
12:58:03.078; ; ; ; ; ; ; ; 0.55; 85; -0.53; -0.05; -0.12; 25.31; 75.6; 100428; 1.2; -9.3; 0
12:58:03.285; 100240; 7.337; 33.21; 26.99; 45.510345; 9.211405; 228.1; 0.61; 75; -0.58; -0.16; -0.1; 25.65; 74.3; 100427; 1.2; -9.3; 0
12:58:03.477; ; ; ; ; ; ; ; 0.61; 81; -0.6; -0.09; -0.04; 25.28; 75.9; 100428; 1.2; -9.3; 0
12:58:03.677; ; ; ; ; ; ; ; 0.59; 89; -0.59; -0.01; -0.01; 25.23; 76.2; 100429; 1.2; -9.3; 0
12:58:03.878; ; ; ; ; ; ; ; 0.67; 76; -0.64; -0.16; -0.12; 25.18; 76.3; 100428; 1.2; -9.3; 0
12:58:04.077; ; ; ; ; ; ; ; 0.54; 93; -0.52; 0.03; -0.16; 25.21; 76.2; 100428; 1.2; -9.3; 0
12:58:04.284; 100240; 7.317; 33.25; 26.88; 45.51037; 9.211371; 218.7; 0.81; 73; -0.77; -0.24; -0.02; 25.54; 74.8; 100428; 1.2; -9.3; 0
12:58:04.477; ; ; ; ; ; ; ; 0.83; 85; -0.82; -0.08; 0.03; 24.07; 81.6; 100428; 1.2; -9.3; 0
12:58:04.677; ; ; ; ; ; ; ; 0.75; 110; -0.69; 0.25; -0.14; 23.62; 83.8; 100427; 1.2; -9.3; 0
12:58:04.881; ; ; ; ; ; ; ; 0.71; 111; -0.65; 0.25; -0.13; 23.64; 83.9; 100428; 1.2; -9.3; 0
12:58:05.077; ; ; ; ; ; ; ; 0.84; 167; -0.18; 0.78; -0.27; 22.71; 88.6; 100427; 1.2; -9.3; 0
12:58:05.284; 100239; 7.288; 33.25; 26.84; 45.510373; 9.211385; 212.5; 0.82; 181; 0.02; 0.81; -0.15; 22.29; 90.9; 100428; 1.2; -9.3; 0
12:58:05.477; ; ; ; ; ; ; ; 0.58; 169; -0.11; 0.57; -0.09; 23.12; 86.5; 100427; 1.2; -9.3; 0
12:58:05.676; ; ; ; ; ; ; ; 0.77; 113; -0.7; 0.3; -0.05; 24.17; 81.2; 100426; 1.2; -9.3; 0
12:58:05.879; ; ; ; ; ; ; ; 1.07; 115; -0.96; 0.45; 0.14; 23.84; 82.9; 100428; 1.2; -9.3; 0
12:58:06.077; ; ; ; ; ; ; ; 0.72; 125; -0.59; 0.42; 0.07; 23.47; 84.8; 100428; 1.2; -9.3; 0
12:58:06.286; 100238; 7.284; 33.21; 26.68; 45.510375; 9.211411; 205.5; 0.57; 102; -0.55; 0.11; 0.12; 23.88; 82.8; 100426; 1.2; -9.3; 0
12:58:06.476; ; ; ; ; ; ; ; 0.41; 108; -0.39; 0.13; 0.0; 24.02; 82.1; 100428; 1.2; -9.3; 0
12:58:06.676; ; ; ; ; ; ; ; 0.37; 88; -0.36; -0.01; 0.09; 25.63; 74.5; 100429; 1.2; -9.3; 0
12:58:06.880; ; ; ; ; ; ; ; 0.46; 52; -0.36; -0.28; -0.01; 25.09; 76.9; 100427; 1.2; -9.3; 0
12:58:07.076; ; ; ; ; ; ; ; 0.5; 37; -0.26; -0.35; -0.25; 25.14; 76.6; 100428; 1.2; -9.3; 0
12:58:07.283; 100240; 7.299; 33.21; 26.67; 45.510365; 9.211425; 204.2; 0.5; 83; -0.49; -0.06; -0.06; 25.49; 75.2; 100427; 1.2; -9.3; 0
12:58:07.476; ; ; ; ; ; ; ; 0.71; 31; -0.36; -0.6; -0.12; 24.52; 79.5; 100428; 1.2; -9.3; 0
12:58:07.676; ; ; ; ; ; ; ; 0.72; 16; -0.19; -0.66; -0.21; 23.83; 82.9; 100428; 1.2; -9.3; 0
12:58:07.879; ; ; ; ; ; ; ; 0.7; 23; -0.27; -0.64; -0.11; 23.67; 83.7; 100428; 1.2; -9.3; 0
12:58:08.075; ; ; ; ; ; ; ; 0.72; 39; -0.45; -0.56; 0.01; 23.6; 84.0; 100430; 1.2; -9.3; 0
12:58:08.281; 100239; 7.325; 33.21; 26.74; 45.51037; 9.211425; 209.2; 0.88; 44; -0.61; -0.64; 0.03; 24.06; 81.6; 100427; 1.2; -9.3; 0
12:58:08.475; ; ; ; ; ; ; ; 0.88; 46; -0.64; -0.61; -0.06; 24.38; 80.1; 100428; 1.2; -9.3; 0
12:58:08.675; ; ; ; ; ; ; ; 0.91; 15; -0.22; -0.85; -0.27; 23.9; 82.5; 100429; 1.2; -9.3; 0
12:58:08.880; ; ; ; ; ; ; ; 0.65; 22; -0.24; -0.59; -0.14; 23.93; 82.2; 100428; 1.2; -9.3; 0
12:58:09.075; ; ; ; ; ; ; ; 0.51; 26; -0.22; -0.45; -0.11; 23.83; 82.8; 100428; 1.2; -9.3; 0
12:58:09.282; 100240; 7.306; 33.24; 26.71; 45.510355; 9.211418; 211.7; 0.5; 54; -0.4; -0.29; 0.02; 25.06; 77.0; 100426; 1.2; -9.3; 0
12:58:09.475; ; ; ; ; ; ; ; 0.59; 23; -0.22; -0.54; -0.06; 24.32; 80.4; 100427; 1.2; -9.3; 0
12:58:09.675; ; ; ; ; ; ; ; 0.37; 64; -0.32; -0.16; -0.09; 25.61; 74.6; 100427; 1.2; -9.3; 0
12:58:09.876; ; ; ; ; ; ; ; 0.39; 64; -0.35; -0.17; -0.03; 25.63; 74.4; 100428; 1.2; -9.3; 0
12:58:10.075; ; ; ; ; ; ; ; 0.28; 24; -0.11; -0.25; -0.06; 25.11; 76.8; 100427; 1.2; -9.3; 0
12:58:10.283; 100236; 7.311; 33.27; 26.72; 45.510353; 9.211448; 215.6; 0.27; 70; -0.25; -0.09; -0.04; 25.51; 74.9; 100428; 1.2; -9.3; 0
12:58:10.474; ; ; ; ; ; ; ; 0.33; 75; -0.31; -0.08; -0.08; 25.86; 73.5; 100428; 1.2; -9.3; 0
12:58:10.674; ; ; ; ; ; ; ; 0.31; 61; -0.27; -0.15; 0.03; 25.18; 76.5; 100427; 1.2; -9.3; 0
12:58:10.878; ; ; ; ; ; ; ; 0.4; 24; -0.16; -0.36; 0.06; 24.66; 79.0; 100427; 1.2; -9.3; 0
12:58:11.074; ; ; ; ; ; ; ; 0.63; 50; -0.49; -0.41; -0.02; 23.91; 82.6; 100427; 1.2; -9.3; 0
12:58:11.281; 100237; 7.31; 33.27; 26.76; 45.510348; 9.21143; 220.4; 0.96; 22; -0.37; -0.88; -0.09; 23.88; 82.7; 100427; 1.1; -9.3; 0
12:58:11.474; ; ; ; ; ; ; ; 1.18; 25; -0.5; -1.07; -0.06; 23.7; 83.7; 100428; 1.2; -9.3; 0
12:58:11.674; ; ; ; ; ; ; ; 1.3; 37; -0.78; -1.04; -0.02; 23.19; 86.4; 100428; 1.2; -9.3; 0
12:58:11.875; ; ; ; ; ; ; ; 1.05; 20; -0.36; -0.98; -0.11; 22.16; 91.7; 100427; 1.2; -9.3; 0
12:58:12.074; ; ; ; ; ; ; ; 0.87; 26; -0.37; -0.75; -0.24; 22.3; 91.0; 100427; 1.2; -9.3; 0
12:58:12.280; 100237; 7.288; 33.3; 26.71; 45.51032; 9.211473; 240.3; 0.95; 21; -0.34; -0.88; -0.15; 22.01; 92.8; 100427; 1.2; -9.3; 0
12:58:12.474; ; ; ; ; ; ; ; 1.11; 22; -0.41; -1.02; -0.17; 22.0; 92.8; 100426; 1.2; -9.3; 0
12:58:12.674; ; ; ; ; ; ; ; 0.75; 25; -0.32; -0.67; -0.11; 22.66; 89.1; 100427; 1.2; -9.3; 0
12:58:12.876; ; ; ; ; ; ; ; 0.49; 31; -0.23; -0.4; -0.15; 22.89; 87.9; 100427; 1.2; -9.3; 0
12:58:13.073; ; ; ; ; ; ; ; 0.23; 52; -0.12; -0.1; -0.16; 25.48; 75.2; 100427; 1.2; -9.3; 0
12:58:13.290; 100236; 7.31; 33.34; 26.46; 45.510288; 9.211568; 255.6; 0.19; 73; -0.16; -0.05; -0.1; 27.24; 68.0; 100428; 1.2; -9.3; 0
12:58:13.484; ; ; ; ; ; ; ; 0.23; 79; -0.21; -0.04; -0.07; 26.55; 70.8; 100427; 1.1; -9.3; 0
12:58:13.684; ; ; ; ; ; ; ; 0.18; 26; -0.06; -0.12; -0.12; 26.57; 70.6; 100427; 1.1; -9.3; 0
12:58:13.884; ; ; ; ; ; ; ; 0.19; 82; -0.19; -0.03; -0.02; 26.74; 70.1; 100428; 1.1; -9.3; 0
12:58:14.084; ; ; ; ; ; ; ; 0.26; 107; -0.25; 0.08; -0.02; 26.5; 71.0; 100429; 1.1; -9.3; 0
12:58:14.290; 100236; 7.297; 33.37; 26.41; 45.510276; 9.211581; 263.1; 0.25; 85; -0.24; -0.02; -0.07; 26.79; 69.8; 100428; 1.2; -9.3; 0
12:58:14.484; ; ; ; ; ; ; ; 0.37; 99; -0.36; 0.06; 0.01; 26.01; 73.0; 100427; 1.2; -9.3; 0
12:58:14.684; ; ; ; ; ; ; ; 0.27; 90; -0.27; 0.0; -0.02; 25.64; 74.8; 100428; 1.1; -9.3; 0
12:58:14.886; ; ; ; ; ; ; ; 0.26; 117; -0.23; 0.12; -0.03; 25.09; 77.1; 100428; 1.2; -9.3; 0
12:58:15.083; ; ; ; ; ; ; ; 0.18; 213; 0.1; 0.15; -0.03; 24.58; 79.6; 100428; 1.2; -9.3; 0
12:58:15.290; 100237; 7.295; 33.28; 26.45; 45.510285; 9.211598; 261.0; 0.21; 137; -0.14; 0.15; 0.01; 24.91; 78.1; 100428; 1.2; -9.3; 0
12:58:15.485; ; ; ; ; ; ; ; 0.29; 148; -0.15; 0.25; 0.05; 25.5; 75.3; 100428; 1.2; -9.3; 0
12:58:15.683; ; ; ; ; ; ; ; 0.45; 154; -0.2; 0.41; -0.04; 25.31; 76.3; 100429; 1.2; -9.3; 0
12:58:15.883; ; ; ; ; ; ; ; 0.31; 118; -0.27; 0.14; -0.04; 25.45; 75.6; 100428; 1.2; -9.3; 0
12:58:16.083; ; ; ; ; ; ; ; 0.4; 103; -0.39; 0.09; -0.01; 25.04; 77.5; 100429; 1.2; -9.3; 0
12:58:16.290; 100236; 7.329; 33.23; 26.62; 45.510298; 9.211596; 261.9; 0.69; 98; -0.68; 0.09; -0.02; 24.35; 80.9; 100428; 1.2; -9.3; 0
12:58:16.485; ; ; ; ; ; ; ; 0.7; 91; -0.7; 0.01; 0.0; 24.54; 80.1; 100426; 1.2; -9.3; 0
12:58:16.684; ; ; ; ; ; ; ; 0.67; 113; -0.59; 0.25; 0.2; 24.77; 78.9; 100428; 1.2; -9.3; 0
12:58:16.885; ; ; ; ; ; ; ; 1.06; 117; -0.95; 0.48; 0.09; 24.57; 79.9; 100429; 1.2; -9.4; 0
12:58:17.083; ; ; ; ; ; ; ; 0.73; 124; -0.6; 0.41; 0.01; 24.64; 79.6; 100428; 1.2; -9.3; 0
12:58:17.289; 100237; 7.316; 33.17; 26.85; 45.51029; 9.211585; 269.0; 0.76; 95; -0.73; 0.07; 0.19; 25.13; 77.2; 100428; 1.1; -9.3; 0
12:58:17.484; ; ; ; ; ; ; ; 0.8; 110; -0.75; 0.27; 0.11; 24.37; 80.8; 100427; 1.2; -9.3; 0
12:58:17.683; ; ; ; ; ; ; ; 1.16; 128; -0.91; 0.71; 0.11; 23.32; 86.1; 100427; 1.1; -9.3; 0
12:58:17.883; ; ; ; ; ; ; ; 0.78; 124; -0.65; 0.43; -0.03; 23.81; 83.6; 100428; 1.1; -9.3; 0
12:58:18.083; ; ; ; ; ; ; ; 0.83; 115; -0.75; 0.35; -0.03; 23.89; 83.3; 100426; 1.2; -9.3; 0
12:58:18.289; 100237; 7.271; 32.99; 26.89; 45.510305; 9.211571; 260.3; 0.65; 113; -0.59; 0.25; 0.05; 24.58; 79.8; 100429; 1.1; -9.3; 0
12:58:18.485; ; ; ; ; ; ; ; 0.77; 107; -0.73; 0.22; 0.14; 24.05; 82.4; 100427; 1.2; -9.3; 0
12:58:18.684; ; ; ; ; ; ; ; 1.04; 99; -1.02; 0.15; 0.12; 23.86; 83.3; 100427; 1.2; -9.3; 0
12:58:18.885; ; ; ; ; ; ; ; 1.25; 104; -1.21; 0.31; 0.06; 24.19; 81.8; 100429; 1.2; -9.3; 0
12:58:19.082; ; ; ; ; ; ; ; 1.32; 105; -1.27; 0.33; 0.14; 23.6; 84.7; 100429; 1.2; -9.3; 0
12:58:19.289; 100237; 7.281; 32.89; 26.93; 45.510326; 9.211555; 251.3; 1.75; 121; -1.49; 0.9; -0.01; 23.0; 87.9; 100430; 1.1; -9.3; 0
12:58:19.484; ; ; ; ; ; ; ; 1.68; 123; -1.41; 0.9; -0.14; 22.96; 88.0; 100428; 1.2; -9.3; 0
12:58:19.684; ; ; ; ; ; ; ; 1.65; 118; -1.46; 0.77; -0.13; 23.11; 87.1; 100429; 1.1; -9.3; 0
12:58:19.882; ; ; ; ; ; ; ; 1.62; 117; -1.44; 0.73; 0.0; 23.4; 85.5; 100428; 1.1; -9.3; 0
12:58:20.081; ; ; ; ; ; ; ; 1.69; 116; -1.52; 0.74; -0.09; 24.37; 80.7; 100429; 1.1; -9.3; 0
12:58:20.290; 100238; 7.277; 32.79; 27.04; 45.510328; 9.211578; 251.2; 1.53; 116; -1.35; 0.67; -0.2; 23.33; 85.7; 100429; 1.1; -9.3; 0
12:58:20.483; ; ; ; ; ; ; ; 1.38; 109; -1.3; 0.46; 0.0; 23.42; 85.4; 100429; 1.1; -9.3; 0
12:58:20.682; ; ; ; ; ; ; ; 1.44; 109; -1.36; 0.47; 0.03; 23.74; 83.7; 100428; 1.1; -9.3; 0
12:58:20.883; ; ; ; ; ; ; ; 1.37; 111; -1.27; 0.49; 0.16; 23.92; 82.8; 100428; 1.1; -9.3; 0
12:58:21.081; ; ; ; ; ; ; ; 1.1; 112; -0.99; 0.4; 0.27; 24.0; 82.4; 100429; 1.1; -9.3; 0
12:58:21.288; 100238; 7.303; 32.68; 27.09; 45.510295; 9.211688; 254.7; 1.12; 125; -0.91; 0.63; 0.15; 23.54; 84.7; 100429; 1.2; -9.3; 0
12:58:21.483; ; ; ; ; ; ; ; 1.41; 117; -1.25; 0.64; 0.15; 23.55; 84.7; 100428; 1.1; -9.3; 0
12:58:21.682; ; ; ; ; ; ; ; 1.41; 121; -1.2; 0.73; 0.05; 23.29; 86.2; 100428; 1.1; -9.3; 0
12:58:21.881; ; ; ; ; ; ; ; 1.44; 120; -1.25; 0.71; 0.1; 23.24; 86.4; 100428; 1.2; -9.3; 0
12:58:22.081; ; ; ; ; ; ; ; 1.31; 122; -1.11; 0.7; 0.08; 23.41; 85.5; 100429; 1.1; -9.3; 0
12:58:22.288; 100239; 7.36; 32.51; 27.19; 45.51029; 9.211733; 249.7; 1.28; 115; -1.16; 0.53; 0.05; 23.55; 84.7; 100428; 1.1; -9.3; 0
12:58:22.481; ; ; ; ; ; ; ; 1.22; 114; -1.09; 0.5; 0.22; 24.09; 82.1; 100428; 1.2; -9.3; 0
12:58:22.681; ; ; ; ; ; ; ; 0.96; 112; -0.87; 0.36; 0.23; 23.84; 83.2; 100427; 1.1; -9.3; 0
12:58:22.882; ; ; ; ; ; ; ; 0.88; 109; -0.81; 0.28; 0.15; 23.91; 82.9; 100428; 1.1; -9.3; 0
12:58:23.080; ; ; ; ; ; ; ; 1.35; 106; -1.27; 0.36; 0.28; 25.13; 77.0; 100428; 1.1; -9.3; 0
12:58:23.288; 100237; 7.322; 32.44; 27.37; 45.510281; 9.211778; 247.4; 1.54; 105; -1.46; 0.4; 0.27; 22.85; 88.3; 100429; 1.1; -9.3; 0
12:58:23.481; ; ; ; ; ; ; ; 1.67; 111; -1.55; 0.6; 0.1; 22.0; 92.9; 100428; 1.1; -9.3; 0
12:58:23.681; ; ; ; ; ; ; ; 1.39; 119; -1.2; 0.67; 0.22; 22.32; 91.1; 100429; 1.2; -9.3; 0
12:58:23.880; ; ; ; ; ; ; ; 1.27; 115; -1.14; 0.54; 0.21; 22.0; 92.9; 100428; 1.1; -9.3; 0
12:58:24.080; ; ; ; ; ; ; ; 1.6; 119; -1.41; 0.77; -0.01; 21.03; 98.9; 100429; 1.1; -9.3; 0
12:58:24.289; 100237; 7.328; 32.24; 27.27; 45.510253; 9.21184; 253.1; 1.6; 119; -1.4; 0.76; -0.1; 21.16; 97.7; 100428; 1.1; -9.3; 0
12:58:24.481; ; ; ; ; ; ; ; 1.68; 117; -1.49; 0.76; -0.12; 21.11; 98.2; 100428; 1.2; -9.3; 0
12:58:24.680; ; ; ; ; ; ; ; 1.71; 116; -1.53; 0.74; -0.12; 21.14; 98.1; 100428; 1.1; -9.3; 0
12:58:24.886; ; ; ; ; ; ; ; 1.79; 114; -1.62; 0.74; -0.12; 21.38; 96.4; 100428; 1.1; -9.3; 0
12:58:25.079; ; ; ; ; ; ; ; 1.85; 112; -1.71; 0.7; 0.02; 21.48; 96.0; 100428; 1.1; -9.3; 0
12:58:25.290; 100239; 7.301; 32.07; 26.97; 45.510241; 9.211853; 250.8; 1.76; 115; -1.59; 0.75; 0.01; 21.7; 94.5; 100427; 1.1; -9.3; 0
12:58:25.481; ; ; ; ; ; ; ; 1.8; 115; -1.63; 0.75; -0.08; 21.52; 95.5; 100428; 1.1; -9.3; 0
12:58:25.680; ; ; ; ; ; ; ; 1.5; 106; -1.44; 0.43; 0.0; 21.7; 94.7; 100427; 1.1; -9.3; 0
12:58:25.879; ; ; ; ; ; ; ; 1.55; 109; -1.46; 0.51; 0.0; 21.59; 95.0; 100426; 1.1; -9.3; 0
12:58:26.079; ; ; ; ; ; ; ; 1.76; 112; -1.64; 0.65; -0.01; 21.81; 93.9; 100428; 1.2; -9.3; 0
12:58:26.290; 100237; 7.273; 31.99; 26.84; 45.510273; 9.211751; 244.3; 1.64; 107; -1.56; 0.47; 0.13; 21.84; 93.7; 100428; 1.1; -9.3; 0
12:58:26.480; ; ; ; ; ; ; ; 1.64; 108; -1.56; 0.5; 0.03; 21.74; 94.2; 100428; 1.1; -9.3; 0
12:58:26.680; ; ; ; ; ; ; ; 1.5; 107; -1.44; 0.43; 0.05; 21.52; 95.5; 100427; 1.1; -9.3; 0
12:58:26.878; ; ; ; ; ; ; ; 1.71; 106; -1.65; 0.46; -0.06; 21.86; 93.5; 100428; 1.1; -9.3; 0
12:58:27.080; ; ; ; ; ; ; ; 1.74; 111; -1.63; 0.61; -0.09; 22.03; 92.4; 100427; 1.1; -9.3; 0
12:58:27.292; 100238; 7.32; 31.86; 26.85; 45.510271; 9.211701; 241.8; 1.66; 102; -1.62; 0.36; -0.01; 21.86; 93.3; 100427; 1.1; -9.3; 0
12:58:27.480; ; ; ; ; ; ; ; 1.75; 105; -1.69; 0.45; -0.05; 22.04; 92.4; 100427; 1.1; -9.3; 0
12:58:27.679; ; ; ; ; ; ; ; 1.82; 104; -1.77; 0.45; 0.0; 22.13; 91.8; 100427; 1.1; -9.3; 0
12:58:27.878; ; ; ; ; ; ; ; 1.81; 92; -1.81; 0.06; 0.09; 22.04; 92.2; 100428; 1.1; -9.3; 0
12:58:28.078; ; ; ; ; ; ; ; 1.69; 98; -1.67; 0.23; 0.15; 22.33; 90.5; 100428; 1.1; -9.3; 0
12:58:28.292; 100238; 7.331; 31.73; 26.89; 45.510253; 9.211775; 246.7; 1.94; 94; -1.92; 0.12; 0.27; 23.19; 86.0; 100427; 1.1; -9.3; 0
12:58:28.480; ; ; ; ; ; ; ; 2.02; 89; -2.01; -0.03; 0.12; 22.82; 87.8; 100428; 1.1; -9.3; 0
12:58:28.678; ; ; ; ; ; ; ; 1.62; 98; -1.6; 0.23; 0.11; 23.76; 83.0; 100427; 1.1; -9.3; 0
12:58:28.877; ; ; ; ; ; ; ; 1.58; 109; -1.46; 0.49; 0.35; 24.33; 80.1; 100428; 1.1; -9.3; 0
12:58:29.079; ; ; ; ; ; ; ; 1.65; 98; -1.6; 0.23; 0.3; 25.41; 75.1; 100428; 1.1; -9.3; 0
12:58:29.290; 100239; 7.347; 31.62; 27.05; 45.510241; 9.211821; 240.9; 1.61; 109; -1.52; 0.52; 0.16; 25.38; 75.2; 100428; 1.1; -9.3; 0
12:58:29.480; ; ; ; ; ; ; ; 2.24; 95; -2.23; 0.19; 0.17; 23.56; 83.7; 100429; 1.1; -9.3; 0
12:58:29.677; ; ; ; ; ; ; ; 2.57; 104; -2.48; 0.64; -0.23; 21.01; 97.7; 100429; 1.1; -9.3; 0
12:58:29.877; ; ; ; ; ; ; ; 2.5; 109; -2.36; 0.81; -0.19; 21.1; 97.3; 100428; 1.1; -9.3; 0
12:58:30.077; ; ; ; ; ; ; ; 2.5; 105; -2.41; 0.66; -0.11; 21.06; 97.3; 100429; 1.1; -9.3; 0
12:58:30.291; 100239; 7.313; 31.52; 27.22; 45.510246; 9.211861; 236.0; 2.57; 109; -2.42; 0.83; -0.22; 21.02; 97.5; 100429; 1.1; -9.3; 0
12:58:30.479; ; ; ; ; ; ; ; 2.5; 105; -2.4; 0.66; -0.09; 21.14; 96.8; 100428; 1.1; -9.3; 0
12:58:30.677; ; ; ; ; ; ; ; 2.3; 111; -2.14; 0.8; -0.28; 21.04; 97.4; 100428; 1.1; -9.3; 0
12:58:30.877; ; ; ; ; ; ; ; 2.28; 111; -2.12; 0.82; -0.24; 21.06; 96.9; 100428; 1.1; -9.3; 0
12:58:31.080; ; ; ; ; ; ; ; 2.39; 108; -2.27; 0.74; -0.14; 21.14; 96.5; 100427; 1.1; -9.3; 0
12:58:31.292; 100237; 7.324; 31.42; 27.29; 45.510236; 9.211891; 235.5; 2.34; 115; -2.11; 0.98; -0.18; 21.08; 96.7; 100428; 1.1; -9.3; 0
12:58:31.479; ; ; ; ; ; ; ; 2.09; 105; -2.02; 0.53; -0.09; 21.14; 96.3; 100427; 1.2; -9.3; 0
12:58:31.677; ; ; ; ; ; ; ; 1.87; 101; -1.83; 0.34; -0.22; 21.25; 95.6; 100427; 1.1; -9.3; 0
12:58:31.876; ; ; ; ; ; ; ; 1.97; 103; -1.92; 0.46; -0.05; 21.35; 95.1; 100427; 1.2; -9.3; 0
12:58:32.078; ; ; ; ; ; ; ; 1.74; 96; -1.72; 0.18; 0.1; 21.32; 95.3; 100428; 1.1; -9.3; 0
12:58:32.291; 100239; 7.331; 31.29; 27.37; 45.510235; 9.211961; 232.7; 1.73; 89; -1.73; -0.03; 0.07; 21.19; 95.9; 100428; 1.1; -9.3; 0
12:58:32.476; ; ; ; ; ; ; ; 2.07; 104; -2.01; 0.49; -0.07; 21.31; 95.3; 100428; 1.1; -9.3; 0
12:58:32.676; ; ; ; ; ; ; ; 1.73; 100; -1.7; 0.3; -0.16; 21.41; 94.5; 100428; 1.1; -9.3; 0
12:58:32.876; ; ; ; ; ; ; ; 1.35; 94; -1.34; 0.1; -0.07; 21.52; 93.8; 100427; 1.1; -9.3; 0
